query,KEGG_id,KEGG_name,KEGG_formula,KEGG_pathway,KEGG_module,KEGG_brite,KEGG_enzyme,KEGG_reaction
Acetate,cpd:C13202,alpha-Tocopherol acetate;Tocopherol acetate,C31H52O3,Vitamin digestion and absorption,NA,Anatomical Therapeutic Chemical (ATC) classification [BR:br08303(D01735)]; A ALIMENTARY TRACT AND METABOLISM;  A11 VITAMINS;   A11H OTHER PLAIN VITAMIN PREPARATIONS;    A11HA Other plain vitamin preparations;     A11HA03 Tocopherol (vit E);      D01735  Tocopherol acetate (JP18) &lt;JP&gt;;Therapeutic category of drugs in Japan [BR:br08301(D01735)]; 3  Agents affecting metabolism;  31  Vitamins;   315  Vitamin E preparations;    3150  Vitamin E preparations;     D01735  Tocopherol acetate (JP18);Classification of Japanese OTC drugs [BR:br08313(D01735)]; Agents for  urogenital organs and anus;  29 Hemorrhoid drugs for internal use;   D01735  Tocopherol acetate (JP18); Nourishing tonics and health supplements;  34 Vitamin E based drugs;   D01735  Tocopherol acetate (JP18);  41 Vitamin EC based drugs;   D01735  Tocopherol acetate (JP18);  43 Vitamin containing supplements;   D01735  Tocopherol acetate (JP18); Agents for integumentary system;  55 Chilblain and chap remedies;   D01735  Tocopherol acetate (JP18); Agents for ophthalmologic use;  62 General eye drops;   D01735  Tocopherol acetate (JP18);Risk category of Japanese OTC drugs [BR:br08312(D01735)]; Third-class OTC drugs;  Inorganic and organic chemicals;   Tocopherol acetate;    D01735  Tocopherol acetate (JP18);Animal drugs in Japan [BR:br08331]; 95  Agents for external use;  958  Agents for protective skin;   9582  Vitamin preparations (for external use);    C13202  Tocopherol acetate; 96  Agents affecting metabolism;  962  Vitamin preparations;   9625  Vitamin E and preparations;    C13202  Tocopherol acetate;Drugs listed in the Japanese Pharmacopoeia [BR:br08311(D01735)]; Chemicals;  D01735  Tocopherol acetate,NA,NA
Acetate,cpd:C13301,Buserelin acetate,C60H86N16O13. C2H4O2,NA,NA,Anatomical Therapeutic Chemical (ATC) classification [BR:br08303(D01831)]; L ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS;  L02 ENDOCRINE THERAPY;   L02A HORMONES AND RELATED AGENTS;    L02AE Gonadotropin releasing hormone analogues;     L02AE01 Buserelin;      D01831  Buserelin acetate (JAN/USAN) &lt;JP&gt;;Therapeutic category of drugs in Japan [BR:br08301(D01831)]; 2  Agents affecting individual organs;  24  Hormones;   249  Miscellaneous;    2499  Others;     D01831  Buserelin acetate (JAN/USAN);Animal drugs in Japan [BR:br08331]; 94  Agents for breeding;  941  Hormone preparations (except posterior-pituitary hormone and preparations);   9419  Other hormone preparations;    C13301  Buserelin acetate;Drug groups [BR:br08330(D01831)]; Hormonal agent;  DG01494  Gonadotropin-releasing hormone receptor agonist;   DG00729  Buserelin;    D01831  Buserelin acetate;Target-based classification of drugs [BR:br08310(D01831)]; G Protein-coupled receptors;  Rhodopsin family;   Gonadotropin-releasing hormone;    GNRHR;     D01831  Buserelin acetate (JAN/USAN) &lt;JP&gt;,NA,NA
Acetate,cpd:C13636,4-Hydroxyphenyl acetate,C8H8O3,Bisphenol degradation;Metabolic pathways;Microbial metabolism in diverse environments,NA,NA,1.14.13.84;3.1.1.2,R06892 R06893
Acetate,cpd:C14179,Sulfoacetate;Sulfoacetic acid,C2H4O5S,Taurine and hypotaurine metabolism,NA,NA,1.2.1.73;6.2.1.-,R06980 R13030
Acetate,cpd:C14477,"3,3-Difluoro-5alpha-androstan-17beta-yl acetate;3,3-Difluoroandrostane-17-ol acetate",C21H32F2O2,NA,NA,NA,NA,NA
Acetate,cpd:C14503,"16-Dehydropregnenolone acetate;3beta-Acetyloxy-pregna-5,16-dien-20-one",C23H32O3,NA,NA,NA,NA,NA
Acetate,cpd:C14554,"Deoxycorticosterone acetate;21-Acetoxypregn-4-ene-3,20-dione;Percotol",C23H32O4,NA,NA,"Anatomical Therapeutic Chemical (ATC) classification [BR:br08303(D03698)]; H SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS;  H02 CORTICOSTEROIDS FOR SYSTEMIC USE;   H02A CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN;    H02AA Mineralocorticoids;     H02AA03 Desoxycortone;      D03698  Desoxycorticosterone acetate (USP);Target-based classification of drugs [BR:br08310(D03698)]; Nuclear receptors;  Estrogen like receptors;   3-Ketosteroid receptor;    NR3C2 (MR);     D03698  Desoxycorticosterone acetate (USP)",NA,NA
Acetate,cpd:C14574,"Chlorobenzilate;Ethyl-4,4'-dichlorobenzilate;Ethyl 2-hydroxy-2,2-bis(4-chlorophenyl)acetate",C16H14Cl2O3,NA,NA,Pesticides [BR:br08007]; Obsolete pesticides;  Insecticides;   Acaricides;    C14574  Chlorobenzilate,NA,NA
Acetate,cpd:C14601,Methyl methoxyacetate,C4H8O3,NA,NA,NA,NA,NA
Acetate,cpd:C14610,"(S)-5-Oxo-2,5-dihydrofuran-2-acetate;(+)-Muconolactone",C6H6O4,Benzoate degradation;Metabolic pathways;Microbial metabolism in diverse environments;Degradation of aromatic compounds,"Catechol ortho-cleavage, catechol => 3-oxoadipate",NA,5.3.3.4;5.5.1.1,R06989 R06990
Acetate,cpd:C14625,9alpha-Fluoro-6alpha-methylprednisolone 21-acetate,C24H31FO6,NA,NA,NA,NA,NA
Acetate,cpd:C14629,"Fluorometholone 17-acetate;9-Fluoro-11beta,17-dihydroxy-6alpha-methylpregna-1,4-diene-3,20-dione 17-acetate;6alpha-Methyl-9alpha-fluoro-17-acetoxy-21-deoxyprednisolone",C24H31FO5,NA,NA,"Anatomical Therapeutic Chemical (ATC) classification [BR:br08303(D04221)]; C CARDIOVASCULAR SYSTEM;  C05 VASOPROTECTIVES;   C05A AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE;    C05AA Corticosteroids;     C05AA06 Fluorometholone;      D04221  Fluorometholone acetate (USP) &lt;US&gt;; D DERMATOLOGICALS;  D07 CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS;   D07A CORTICOSTEROIDS, PLAIN;    D07AB Corticosteroids, moderately potent (group II);     D07AB06 Fluorometholone;      D04221  Fluorometholone acetate (USP) &lt;US&gt;;   D07X CORTICOSTEROIDS, OTHER COMBINATIONS;    D07XB Corticosteroids, moderately potent, other combinations;     D07XB04 Fluorometholone;      D04221  Fluorometholone acetate (USP) &lt;US&gt;;  D10 ANTI-ACNE PREPARATIONS;   D10A ANTI-ACNE PREPARATIONS FOR TOPICAL USE;    D10AA Corticosteroids, combinations for treatment of acne;     D10AA01 Fluorometholone;      D04221  Fluorometholone acetate (USP) &lt;US&gt;; S SENSORY ORGANS;  S01 OPHTHALMOLOGICALS;   S01B ANTIINFLAMMATORY AGENTS;    S01BA Corticosteroids, plain;     S01BA07 Fluorometholone;      D04221  Fluorometholone acetate (USP) &lt;US&gt;;   S01C ANTIINFLAMMATORY AGENTS AND ANTIINFECTIVES IN COMBINATION;    S01CB Corticosteroids/antiinfectives/mydriatics in combination;     S01CB05 Fluorometholone;      D04221  Fluorometholone acetate (USP) &lt;US&gt;;USP drug classification [BR:br08302(D04221)]; Ophthalmic Agents;  Ophthalmic Anti-inflammatories;   Glucocorticoids, Ophthalmic;    Fluorometholone;     D04221  Fluorometholone acetate (USP);Drug groups [BR:br08330(D04221)]; Anti-inflammatory;  DG01955  Corticosteroid;   DG02068  Glucocorticoid;    DG00294  Fluorometholone;     D04221  Fluorometholone acetate;Drug classes [BR:br08332(D04221)]; Anti-inflammatory;  DG01955  Corticosteroid;   D04221  Fluorometholone acetate;Target-based classification of drugs [BR:br08310(D04221)]; Nuclear receptors;  Estrogen like receptors;   3-Ketosteroid receptor;    NR3C1 (GR);     D04221  Fluorometholone acetate (USP) &lt;US&gt;",NA,NA
Acetate,cpd:C14635,"16alpha,17alpha-Epoxy-20-oxopregn-5-en-3beta-yl acetate;16alpha,17alpha-Epoxypregnenolone acetate",C23H32O4,NA,NA,NA,NA,NA
Acetate,cpd:C14636,"9alpha-Fluoro-11beta,17alpha,21-trihydroxypregna-1,4-diene-3,20-dione 21-acetate;Isoflupredone acetate;U-6013",C23H29FO6,NA,NA,NA,NA,NA
Acetate,cpd:C14642,"Melengestrol acetate;17-Hydroxy-6-methyl-16-methylenepregna-4,6-diene-3,20-dione acetate;17alpha-Acetoxy-6-methyl-16-methylenepregna-4,6-diene-3,20-dione",C25H32O4,NA,NA,NA,NA,NA
Acetate,cpd:C14648,"6alpha-Chloro-17-acetoxyprogesterone;6alpha-Chloro-17-hydroxypregn-4-ene-3,20-dione acetate",C23H31ClO4,NA,NA,NA,NA,NA
Acetate,cpd:C14651,"16alpha,17alpha-Epoxy-3,20-dioxopregn-4-en-21-yl acetate;16,17-Epoxydeoxycorticosterone acetate",C23H30O5,NA,NA,NA,NA,NA
Acetate,cpd:C14658,Pregnenolone acetate;3beta-Hydroxypregn-5-en-20-one acetate,C23H34O3,NA,NA,NA,NA,NA
Acetate,cpd:C14668,"Cortancyl;Prednisone 21-acetate;21-Acetoxy-17alpha-hydroxypregna-1,4-diene-3,11,20-trione",C23H28O6,NA,NA,"Anatomical Therapeutic Chemical (ATC) classification [BR:br08303(D08416)]; A ALIMENTARY TRACT AND METABOLISM;  A07 ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS;   A07E INTESTINAL ANTIINFLAMMATORY AGENTS;    A07EA Corticosteroids acting locally;     A07EA03 Prednisone;      D08416  Prednisone acetate; H SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS;  H02 CORTICOSTEROIDS FOR SYSTEMIC USE;   H02A CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN;    H02AB Glucocorticoids;     H02AB07 Prednisone;      D08416  Prednisone acetate;Drug groups [BR:br08330(D08416)]; Anti-inflammatory;  DG01955  Corticosteroid;   DG02068  Glucocorticoid;    DG00094  Prednisone;     D08416  Prednisone acetate;Target-based classification of drugs [BR:br08310(D08416)]; Nuclear receptors;  Estrogen like receptors;   3-Ketosteroid receptor;    NR3C1 (GR);     D08416  Prednisone acetate",NA,NA
Acetate,cpd:C14675,"11beta,21-Dihydroxypregn-4-ene-3,20-dione 21-acetate;Corticosterone 21-acetate",C23H32O5,NA,NA,NA,NA,NA
Acetate,cpd:C14695,Nitrilotriacetic acid;Triglycollamic acid;Nitrilotriacetate,C6H9NO6,NA,NA,NA,1.14.14.10,R09798
Acetate,cpd:C14862,2-S-Glutathionyl acetate;S-(Carboxymethyl)glutathione,C12H19N3O8S,Metabolism of xenobiotics by cytochrome P450,NA,NA,NA,R07097 R07124
Acetate,cpd:C14889,"5alpha-Androstane-2beta-fluoro-17beta-ol-3-one acetate;(2beta,5alpha,17beta)-17-(Acetyloxy)-2-fluoro-androstan-3-one",C21H31FO3,NA,NA,NA,NA,NA
Acetate,cpd:C14913,17beta-Hydroxy-4-oxa-5alpha-androstan-3-one acetate,C20H30O4,NA,NA,NA,NA,NA
Acetate,cpd:C14922,"15beta-Hydroxy-7alpha-mercapto-pregn-4-ene-3,20-dione 7-acetate",C23H32O4S,NA,NA,NA,NA,NA
Acetate,cpd:C14924,"3beta,21-Dihydroxy-pregna-5,7,9(11)-trien-20-one diacetate",C25H32O5,NA,NA,NA,NA,NA
Acetate,cpd:C14928,17-[[3-(1-Pyrrolidinyl)propyl]imino]androst-5-en-3beta-ol acetate,C28H44N2O2,NA,NA,NA,NA,NA
Acetate,cpd:C14947,"17-Propylestra-1,3,5(10)-triene-3,17beta-diol diacetate",C25H34O4,NA,NA,NA,NA,NA
Acetate,cpd:C14954,"17-Methylandrosta-4,6-diene-3beta,17beta-diol 3-acetate",C22H32O3,NA,NA,NA,NA,NA
Acetate,cpd:C14955,"17beta-(Acetylthio)estra-1,3,5(10)-trien-3-ol acetate",C22H28O3S,NA,NA,NA,NA,NA
Acetate,cpd:C14974,"3-Methoxy-16-methylestra-1,3,5(10)-triene-16beta,17beta-diol 17-acetate",C22H30O4,NA,NA,NA,NA,NA
Acetate,cpd:C14999,"10-Hydroxyestra-1,4-dien-3-one acetate",C20H26O3,NA,NA,NA,NA,NA
Acetate,cpd:C15023,19-Chloro-3beta-hydroxyandrost-5-en-17-one acetate,C21H29ClO3,NA,NA,NA,NA,NA
Acetate,cpd:C15027,"2,2-Dimethyl-3,4-bis(4-methoxyphenyl)-2H-1-benzopyran-7-ol acetate",C27H26O5,NA,NA,NA,NA,NA
Acetate,cpd:C15046,"Pregna-5,16,20-triene-3beta,20-diol diacetate",C25H34O4,NA,NA,NA,NA,NA
Acetate,cpd:C15050,"2,2-Dimethyl-3-[4-(acetyloxy)phenyl]-4-ethyl-2H-1-benzopyran-7-ol acetate;4-Ethyl-3-(p-hydroxyphenyl)-2,2-dimethyl-2H-1-benzopyran-7-ol diacetate",C23H24O5,NA,NA,NA,NA,NA
Acetate,cpd:C15053,"2,2-Dimethyl-3-(4-methoxyphenyl)-4-propyl-2H-1-benzopyran-7-ol acetate",C23H26O4,NA,NA,NA,NA,NA
Acetate,cpd:C15055,"2,2-Dimethyl-3-(4-methoxyphenyl)-4-ethyl-2H-1-benzopyran-7-ol acetate",C22H24O4,NA,NA,NA,NA,NA
Acetate,cpd:C15056,"2,2,4-Trimethyl-3-(4-fluorophenyl)-2H-1-benzopyran-7-ol acetate",C20H19FO3,NA,NA,NA,NA,NA
Acetate,cpd:C15059,"2,2,4-Trimethyl-3-(4-methoxyphenyl)-2H-1-benzopyran-7-ol acetate",C21H22O4,NA,NA,NA,NA,NA
Acetate,cpd:C15061,"2,2-Dibutyl-3-(4-methoxyphenyl)-4-methyl-2H-1-benzopyran-7-ol acetate",C27H34O4,NA,NA,NA,NA,NA
Acetate,cpd:C15064,17beta-(Hydroxymethyl)androst-4-en-3-one acetate,C22H32O3,NA,NA,NA,NA,NA
Acetate,cpd:C15068,17beta-Hydroxy-4-oxa-5alpha-androst-1-en-3-one acetate,C20H28O4,NA,NA,NA,NA,NA
Acetate,cpd:C15095,"Coumestrol diacetate;3,9-Diacetoxy-6H-benzofuro[3,2-c][1]benzopyran-6-one",C19H12O7,NA,NA,NA,NA,NA
Acetate,cpd:C15135,3beta-Hydroxy-17-oxoandrost-5-en-19-al acetate,C21H28O4,NA,NA,NA,NA,NA
Acetate,cpd:C15139,D-Homo-17a-oxa-5alpha-androstan-3beta-ol acetate,C21H34O3,NA,NA,NA,NA,NA
Acetate,cpd:C15145,"4,4-Bis[4-(acetyloxy)phenyl]3-hexanone;4,4-Bis(4-hydroxyphenyl)-3-hexanone diacetate",C22H24O5,NA,NA,NA,NA,NA
Acetate,cpd:C15151,17beta-Hydroxy-4-oxa-5alpha-estr-1-en-3-one acetate,C19H26O4,NA,NA,NA,NA,NA
Acetate,cpd:C15157,"3-Acetyl-5alpha-androstane-3beta,17beta-diol 3-acetate",C23H36O4,NA,NA,NA,NA,NA
Acetate,cpd:C15161,"2,2-Dimethyl-3-(4-methoxyphenyl)-4-ethyl-7-hydroxy-2H-1-benzopyran-8-methanol diacetate",C25H28O6,NA,NA,NA,NA,NA
Acetate,cpd:C15166,"5alpha-Androstane-2alpha-fluoro-17beta-ol-3-one acetate;(2alpha,5alpha,17beta)-17-(Acetyloxy)-2-fluoro-androstan-3-one",C21H31FO3,NA,NA,NA,NA,NA
Acetate,cpd:C15180,17beta-Hydroxy-4-mercaptoandrost-4-en-3-one 4-acetate 17-propionate,C24H34O4S,NA,NA,NA,NA,NA
Acetate,cpd:C15185,"21-Acetyloxy-17-hydroxypregna-1,4-diene-3,20-dione;11-Deoxyprednisone acetate",C23H30O5,NA,NA,NA,NA,NA
Acetate,cpd:C15186,"5alpha,17alpha-Pregn-2-en-20-yn-17-ol acetate;17alpha-Ethynyl-5alpha-androst-2-en 17beta-acetate",C23H32O2,NA,NA,NA,NA,NA
Acetate,cpd:C15228,"beta-Estradiol 17-acetate;Estra-1,3,5(10)-triene-3,17beta-diol 17-acetate;17beta-Acetylestradiol",C20H26O3,NA,NA,NA,NA,NA
Acetate,cpd:C15256,"6alpha-Fluoro-17-hydroxycorticosterone 21-acetate;6alpha-Fluoro-11beta,17,21-trihydroxypregn-4-ene-3,20-dione 21-acetate",C23H31FO6,NA,NA,NA,NA,NA
Acetate,cpd:C15264,17beta-Hydroxy-5alpha-androstane acetate;17beta-Acetoxy-5alpha-androstane,C21H34O2,NA,NA,NA,NA,NA
Acetate,cpd:C15269,"9-Fluoro-11beta,17,21-trihydroxy-2alpha-methylpregn-4-ene-3,20-dione 21-acetate;9-Fluoro-2alpha-methylcortisol 21-acetate",C24H33FO6,NA,NA,NA,NA,NA
Acetate,cpd:C15272,"3alpha,12alpha-Dihydroxy-5beta-pregnan-20-one diacetate",C25H38O5,NA,NA,NA,NA,NA
Acetate,cpd:C15275,"21-Acetoxy-11beta,17-dihydroxy-6alpha-methylpregn-4-ene-3,20-dione;17-Hydroxy-6alpha-methylcorticosterone 21-acetate",C24H34O6,NA,NA,NA,NA,NA
Acetate,cpd:C15282,17beta-Hydroxyestr-5(10)-en-3-one acetate;19-Norandrost-5(10)-en-17beta-acetoxy-3-one,C20H28O3,NA,NA,NA,NA,NA
Acetate,cpd:C15284,"6beta,17beta-Dihydroxyandrost-4-en-3-one diacetate;6beta-Hydroxytestosterone diacetate",C23H32O5,NA,NA,NA,NA,NA
Acetate,cpd:C15302,"11beta,17,21-Trihydroxy-2alpha-methylpregn-4-ene-3,20-dione 21-acetate;17-Hydroxy-2alpha-methylcorticosterone 21-acetate;2alpha-Methylcortisol acetate",C24H34O6,NA,NA,NA,NA,NA
Acetate,cpd:C15304,"3beta,19-Dihydroxyandrost-5-en-17-one 3-acetate;3beta-Acetoxy-19-hydroxyandrost-5-en-17-one",C21H30O4,NA,NA,NA,NA,NA
Acetate,cpd:C15305,"9-Chloro-11beta,17,21-trihydroxypregn-4-ene-3,20-dione 21-acetate;9-Chloro-17-hydroxycorticosterone 21-acetate;9alpha-Chlorocortisol acetate",C23H31ClO6,NA,NA,NA,NA,NA
Acetate,cpd:C15310,"6alpha-Fluoro-17-hydroxypregn-4-ene-3,20-dione acetate",C23H31FO4,NA,NA,NA,NA,NA
Acetate,cpd:C15313,"3,17beta-Diacetoxyestra-1,3,5(10)-trien-6-one;3,17beta-Dihydroxyestra-1,3,5(10)-trien-6-one diacetate;6-Oxo-17beta-estradiol diacetate",C22H26O5,NA,NA,NA,NA,NA
Acetate,cpd:C15322,"2alpha,3alpha-(Difluoromethylene)-5alpha-androstan-17beta-ol acetate",C22H32F2O2,NA,NA,NA,NA,NA
Acetate,cpd:C15324,"Androst-4-ene-3beta,17beta-diol diacetate;3beta,17beta-Diacetoxyandrost-4-ene",C23H34O4,NA,NA,NA,NA,NA
Acetate,cpd:C15333,"3alpha-Hydroxy-5beta-pregn-16-ene-11,20-dione 3-acetate",C23H32O4,NA,NA,NA,NA,NA
Acetate,cpd:C15346,"5alpha-Androstane-3beta,17beta-diol diacetate;3beta,17beta-Diacetoxy-5alpha-androstane",C23H36O4,NA,NA,NA,NA,NA
Acetate,cpd:C15372,"11alpha,17beta-Dihydroxyandrost-4-en-3-one diacetate;11alpha-Hydroxytestosterone diacetate",C23H32O5,NA,NA,NA,NA,NA
Acetate,cpd:C15379,"3beta-Hydroxylanostane-7,11-dione acetate",C32H52O4,NA,NA,NA,NA,NA
Acetate,cpd:C15382,"Estra-1,3,5(10)-triene-3,6alpha,17beta-triol triacetate",C24H30O6,NA,NA,NA,NA,NA
Acetate,cpd:C15404,"3beta,17-Dihydroxy-5alpha-pregnane-11,20-dione 3-acetate",C23H34O5,NA,NA,NA,NA,NA
Acetate,cpd:C15414,6alpha-Fluoro-17beta-hydroxyandrost-4-en-3-one acetate;6alpha-Fluorotestosterone acetate,C21H29FO3,NA,NA,NA,NA,NA
Acetate,cpd:C15417,3beta-Hydroxy-5alpha-pregnan-20-one acetate;3beta-Acetoxy-5alpha-pregnan-20-one,C23H36O3,NA,NA,NA,NA,NA
Acetate,cpd:C15421,2-Methyl-5alpha-androst-2-en-17beta-ol acetate,C22H34O2,NA,NA,NA,NA,NA
Acetate,cpd:C15423,"Androst-4-ene-3alpha,17beta-diol diacetate;3alpha,17beta-Diacetoxyandrost-4-ene",C23H34O4,NA,NA,NA,NA,NA
Acetate,cpd:C15432,"Flurogestone acetate;9alpha-Fluoro-11-hydroxy,17alpha-acetoxyprogesterone;9-Fluoro-11beta,17-dihydroxypregn-4-ene-3,20-dione 17-acetate",C23H31FO5,NA,NA,NA,NA,NA
Acetate,cpd:C15440,"Estra-1,3,5(10)-triene-3,6beta,17beta-triol triacetate",C24H30O6,NA,NA,NA,NA,NA
Acetate,cpd:C15461,"17beta-Acetyl-1,2,3,4,6alpha,7alpha,10,12,13,14alpha,16,17-dodecahydro-3beta-hydroxy-10beta,13beta-dimethyl-5beta,8beta-etheno-15H-cyclopenta[a]phenanthrene-6,7-dicarboxylic anhydride acetate",C27H32O6,NA,NA,NA,NA,NA
Acetate,cpd:C15513,Benzyl acetate,C9H10O2,NA,NA,NA,1.14.13.92;2.3.1.224,R07201 R10473
Acetate,cpd:C15583,Phenyl acetate,C8H8O2,NA,NA,NA,3.1.1.2,R07342
Acetate,cpd:C15809,Iminoglycine;Iminoacetic acid;2-Iminoacetate,C2H3NO2,Thiamine metabolism;Metabolic pathways;Biosynthesis of cofactors,"Thiamine biosynthesis, prokaryotes, AIR (+ DXP/tyrosine) => TMP/TPP;Thiamine biosynthesis, prokaryotes, AIR (+ DXP/glycine) => TMP/TPP",NA,1.4.3.19;2.5.1.147;2.8.1.10;4.1.99.19,R07463 R10245 R10246 R10247 R12161
Acetate,cpd:C16249,2-Bromomaleylacetate,C6H5BrO5,Fluorobenzoate degradation;Microbial metabolism in diverse environments;Degradation of aromatic compounds,NA,NA,1.3.1.32,R07781 R07785
Acetate,cpd:C16418,Pinobanksin 3-O-acetate,C17H14O6,Flavonoid biosynthesis,NA,Lipids [BR:br08002]; PK  Polyketides;  PK12 Flavonoids;   PK1214 Flavanones;    C16418  Pinobanksin 3-O-acetate;Phytochemical compounds [BR:br08003]; Flavonoids;  Flavonoids;   Dihyroflavonols;    C16418  Pinobanksin 3-O-acetate,NA,R08028
Acetate,cpd:C16825,Neomenthyl acetate,C12H22O2,NA,NA,Phytochemical compounds [BR:br08003]; Terpenoids;  Monoterpenoids (C10);   Cyclic monoterpenes;    C16825  Neomenthyl acetate,2.3.1.69,R08531
Acetate,cpd:C16923,"Bufotalin;3beta,14,16beta-Trihydroxy-5beta-bufa-20,22-dienolide 16-acetate",C26H36O6,NA,NA,Compounds with biological roles [BR:br08001]; Steroids;  24-Carbon atoms;   Bufanolide derivatives;    C16923  Bufotalin;Lipids [BR:br08002]; ST  Sterol lipids;  ST01 Sterols;   ST0113 Bufanolides and derivatives;    C16923  Bufotalin;Natural toxins [BR:br08009]; Venoms;  Frog venoms;   Bufotoxins;    C16923  Bufotalin,NA,NA
Acetate,cpd:C17506,Sugeonyl acetate,C17H24O3,NA,NA,Lipids [BR:br08002]; PR  Prenol lipids;  PR01 Isoprenoids;   PR0103 C15 isoprenoids (sesquiterpenes);    PR010345 Patchoulane sesquiterpenoids;     C17506  Sugeonyl acetate,NA,NA
Acetate,cpd:C17530,Methyl acetate;Devoton;Tereton,C3H6O2,Butanoate metabolism;Metabolic pathways,NA,NA,1.14.13.226;3.1.1.114,R10704 R10705
Acetate,cpd:C17663,3-Phenylpropyl acetate;Hydrocinnamyl acetate,C11H14O2,NA,NA,NA,NA,NA
Acetate,cpd:C17665,2-Phenylpropyl acetate,C11H14O2,NA,NA,NA,NA,NA
Acetate,cpd:C17666,1-Phenylpropyl acetate,C11H14O2,NA,NA,NA,NA,NA
Acetate,cpd:C17688,Aluminum acetoacetate,(C4H5O3)3. Al,NA,NA,Anatomical Therapeutic Chemical (ATC) classification [BR:br08303]; A ALIMENTARY TRACT AND METABOLISM;  A02 DRUGS FOR ACID RELATED DISORDERS;   A02A ANTACIDS;    A02AB Aluminium compounds;     A02AB05 Aluminium acetoacetate;      C17688  Aluminum acetoacetate,NA,NA
Acetate,cpd:C18243,"2,3,5-Trichloromaleylacetate",C6H3Cl3O5,Chlorocyclohexane and chlorobenzene degradation;Microbial metabolism in diverse environments,NA,NA,1.3.1.32;3.1.1.45,R09136 R09137 R09138
Acetate,cpd:C18305,2-Chloro-5-methylmaleylacetate,C7H7ClO5,Toluene degradation;Microbial metabolism in diverse environments,NA,NA,1.3.1.32;3.1.1.45,R09222 R09223
Acetate,cpd:C18306,5-Methylmaleylacetate,C7H8O5,Toluene degradation;Microbial metabolism in diverse environments,NA,NA,1.3.1.32,R09223 R09224
Acetate,cpd:C18310,3-Chloro-2-methylmaleylacetate,C7H7ClO5,Toluene degradation;Microbial metabolism in diverse environments,NA,NA,3.1.1.45,R09220
Acetate,cpd:C18372,Chlorhexidine acetate,C22H30Cl2N10. (C2H4O2)2,NA,NA,Anatomical Therapeutic Chemical (ATC) classification [BR:br08303(D07669)]; A ALIMENTARY TRACT AND METABOLISM;  A01 STOMATOLOGICAL PREPARATIONS;   A01A STOMATOLOGICAL PREPARATIONS;    A01AB Antiinfectives and antiseptics for local oral treatment;     A01AB03 Chlorhexidine;      D07669  Chlorhexidine acetate (USP); B BLOOD AND BLOOD FORMING ORGANS;  B05 BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS;   B05C IRRIGATING SOLUTIONS;    B05CA Antiinfectives;     B05CA02 Chlorhexidine;      D07669  Chlorhexidine acetate (USP); D DERMATOLOGICALS;  D08 ANTISEPTICS AND DISINFECTANTS;   D08A ANTISEPTICS AND DISINFECTANTS;    D08AC Biguanides and amidines;     D08AC02 Chlorhexidine;      D07669  Chlorhexidine acetate (USP);  D09 MEDICATED DRESSINGS;   D09A MEDICATED DRESSINGS;    D09AA Medicated dressings with antiinfectives;     D09AA12 Chlorhexidine;      D07669  Chlorhexidine acetate (USP); R RESPIRATORY SYSTEM;  R02 THROAT PREPARATIONS;   R02A THROAT PREPARATIONS;    R02AA Antiseptics;     R02AA05 Chlorhexidine;      D07669  Chlorhexidine acetate (USP); S SENSORY ORGANS;  S01 OPHTHALMOLOGICALS;   S01A ANTIINFECTIVES;    S01AX Other antiinfectives;     S01AX09 Chlorhexidine;      D07669  Chlorhexidine acetate (USP);  S02 OTOLOGICALS;   S02A ANTIINFECTIVES;    S02AA Antiinfectives;     S02AA09 Chlorhexidine;      D07669  Chlorhexidine acetate (USP);  S03 OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS;   S03A ANTIINFECTIVES;    S03AA Antiinfectives;     S03AA04 Chlorhexidine;      D07669  Chlorhexidine acetate (USP);Animal drugs in Japan [BR:br08331]; 95  Agents for external use;  956  Bath and disinfectants preparations;   9562  Disinfectants preparations;    C18372  Chlorhexidine acetate; 99  Agents for not mainly purpose of therapeutic;  992  Amphoteric soap and preparations;   9929  Other agents for disinfections;    C18372  Chlorhexidine acetate,NA,NA
Acetate,cpd:C18374,Clostebol acetate,C21H29ClO3,NA,NA,Animal drugs in Japan [BR:br08331]; 96  Agents affecting metabolism;  961  Hormone preparations (except agents for breeding and external use);   9615  Anabolic steroid hormone and preparations;    C18374  Clostebol acetate;Drug groups [BR:br08330(D07732)]; Hormonal agent;  DG01590  Androgen receptor agonist;   DG01605  Anabolic steroid;    DG01632  Clostebol;     D07732  Clostebol acetate,NA,NA
