Row.names,VIP,Kingdom,Phylum,Class,Order,Family,Genus,Species
dc0fed0f26349c9e14430eba97f19b0e,1.1870903187542912,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,NA,NA,NA
dc10422f05f2aa1e4640267bcc07e46d,1.0051831623365206,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,NA
dcbec66d0de6900009f6db395af3b1e2,1.1681124963084966,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,Candidatus Solibacter,NA
ddd7377b114f8a6eb07005b27dcc69e9,1.474780102491255,Bacteria,Cyanobacteria,4C0d-2,MLE1-12,NA,NA,NA
dde97604a2afe3d44ab0408d3b83d8d9,1.0349644508324947,Archaea,Crenarchaeota,MCG,NA,NA,NA,NA
dea149c2420958fb1d3d1d9169a6c5fa,1.1791749826098747,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,NA,NA
dec6fdcdc3dca72970fbc73eb8f042a5,1.9497189109074318,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Salinispora,NA
ded96942bca36dedf0a9e2ba8d628ac1,1.0299870289103676,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermacetogenium,NA
df204baf2ed016b7dc421cd128a207a5,1.8714988968240682,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,NA
df4954576fee67bc5814079c35b63b27,1.2628688131568604,Bacteria,Acidobacteria,DA052,Ellin6513,NA,NA,NA
dfaa6900d60a2a1e6250a7f6080c0cd0,1.0013704293215528,Bacteria,Spirochaetes,Spirochaetes,M2PT2-76,NA,NA,NA
dfb0da3070cb46051960f65e98593cb2,2.9021387637364535,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter,NA
dfb8950235f71379d0e5535735b84d17,1.934440856958808,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,NA,NA
e0066116bade029e912f5c232f75bb22,1.4756931245117915,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,NA
e0a419a18810f85ca4c77d9ce5550ec9,1.3149038313833994,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ethanoligenens,NA
e19bb2abc937a390dd38eb2f8bc4de36,1.0349644508324949,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Parachlamydiaceae,NA,NA
e19e7afb65b6a48df025a3595df35ada,1.4267345257506632,Bacteria,Planctomycetes,Phycisphaerae,WD2101,NA,NA,NA
e210dfcb187108895f82221dc69ef3f1,1.0299870289103676,Bacteria,Verrucomicrobia,[Methylacidiphilae],Methylacidiphilales,NA,NA,NA
e25f6d2732d156de69f05581bd2c205a,1.1764505802913012,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,NA,NA
e334edaf4890c7827d8ef1bd57f2d9a0,1.056290775358541,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,butyricum
e3b79b86acd794a7f1c067b002b69d71,1.2502164552924036,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,NA,NA
e4a48be48a0e9d9284d8e4582dfd7fa8,1.5126781336416624,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,NA,NA
e57baa53dfc089384c18dd5e5cc551f2,1.020911459922621,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,NA,NA
e584e15e0553686f892656f16026b0a9,1.5784016706980712,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,NA,NA
e5f980442d8c0d266b126eaaeb0fb3fe,1.4357396160530103,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,bacteriovorus
e6a24ff8d8c11d910f683d8a5c0baf74,1.0208719332566756,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,NA,NA
e75f156168fcbad1be398c020965382c,1.1109928768450588,Bacteria,Bacteroidetes,NA,NA,NA,NA,NA
e76ce5d12b271ac65939e5b744d7c2e7,1.153515404931748,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],auto67_4W,NA,NA
e786916c9e692e8b443099e767c58e97,1.7338643711276343,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,NA,NA,NA
e7dfa136daac7b1f97d4e94011e750e6,1.005832683183078,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,NA,NA
e83db8f8b86fd8a68bbb1241c55c9625,1.7551991226761028,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,NA,NA,NA
e84153967c91844d8a3ef15f223db2f4,1.2586673070510286,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],auto67_4W,NA,NA
e94b3ba482a39b82e72f18a68045e779,1.6281559667844516,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,NA,NA
e9e14104b267258ff45b64bee13f4f24,1.0708452151291155,Bacteria,Verrucomicrobia,[Methylacidiphilae],S-BQ2-57,NA,NA,NA
ea43602018a0c1835eb49614dbfbcd92,1.1997021351439232,Bacteria,Firmicutes,Bacilli,Bacillales,NA,NA,NA
ec68682f8e6d6030e5cb558bcdec7e93,2.281102030907108,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,NA,NA
ecf8809e5fe99fe779afe3048229c3d7,1.0350681442667486,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],auto67_4W,NA,NA
ed9f7fa7ea012090d6595f3b8480f08c,1.9859295166543036,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Edaphobacter,NA
ee11f0ceb779d2e9ecf10e907b0d65db,2.0294520629490505,Bacteria,AD3,JG37-AG-4,NA,NA,NA,NA
ee5452823c0aaadab2b67b856aeae233,1.16311004429175,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Rudaea,cellulosilytica
ee816eb03d051aacc5f1aeb5cf1b25ee,1.2547470828128273,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,NA,NA
eedc4d1c737c96e649faf4b4457608fe,1.007559330485723,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,melaninogenica
efcb422941f9d459d245f9f5f3616ce6,1.12560879976817,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,NA,NA
f0657874c1fb28e7e32a627071eaa31f,1.497341677717014,Bacteria,TM6,SJA-4,NA,NA,NA,NA
f0c6bbb76e9f5abaf343a4d2d974472c,1.0804270195123895,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Methylosinus,NA
f1d310e156b8fcb84f3c410749f66ba9,1.5944211430951913,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,NA
f209bfa93660f6a80d281dab535e8133,1.026345998438138,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,NA,NA
f2e28354401b1891832f8d3347215126,1.000675417205572,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,NA,NA,NA
f3966ec282e5f24c8e26119de29eadcb,1.080098362952401,Bacteria,Planctomycetes,Phycisphaerae,WD2101,NA,NA,NA
f3b8ee0563d6dc2249cbb6910cf07ba3,2.189242963076663,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,NA,NA
f3eabd9d2611837b23cef261af09e1dd,1.2712443207025315,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,NA,NA,NA
f4641782695e864c7761b0f8f3eceafd,1.0571884624225685,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis,NA
f579ddd8d7c6a3d812ca33d72110f0d6,1.142913594466951,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,NA
f599fcd911b2bde80ce9203ea99b4deb,1.1574101924733924,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,NA
f64f1c30e42171daa3b5a6a768f3af33,1.1254313182768856,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,NA,NA
f65510cfd57573e4c65b9cddf2e2e2f1,1.3774882573082807,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,Candidatus Koribacter,NA
f6fc9202dd8bff51206b5222dc6ce2df,1.1724799038251397,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae,NA,NA
f75a41042fb8b274dd5fa023d1e6c903,1.060304148081956,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Rhodoferax,NA
f79f1862fd59366a2063bb3b93075705,1.2232613190970871,Bacteria,Planctomycetes,Phycisphaerae,WD2101,NA,NA,NA
f85f4da76db2776048f40218de23a5dd,1.0350681442667486,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,NA,NA,NA
f890c328d7387c8d998e86a31d616408,1.026345998438138,Bacteria,TM6,SJA-4,NA,NA,NA,NA
f8bb6a806c6062d2288ff0d17bd43850,2.1216358239880333,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,NA,NA
f8f68d681bc91201d10e3b31d7a9047c,1.225067434717344,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,NA
f921cc3ced5ba364260caf52fa198d38,1.096152599845757,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA
f97fca58826d7ff487fc0db9560acb1f,1.0014588840265968,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,NA,NA,NA
fb0f29273602185dd956ad4f1a8f7afc,1.8321739366315921,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ethanoligenens,NA
fb48c309fb91a93745bbb2b28cdd72b6,1.4345568967114912,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,NA,NA
fb51606aca6dbd307fcde8675a0da238,1.0353215453235152,Bacteria,Acidobacteria,Holophagae,Holophagales,Holophagaceae,NA,NA
fb603f6ca4701f34328425124b61bfcf,1.4161830353228306,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,NA,NA
fbf9838b6040aa0159c2a8bf8430ca37,1.4592055932502632,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
fc13b00e62047a444738a267bd5a7912,1.3475306885156069,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,NA,NA
fc23f997b547d416202f50bff0c163fb,1.4373080655990222,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,NA,NA
fcb57707f619297adbb0263a522840f1,1.1789691815110692,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,NA,NA
fd19271e35d2928a0ecf0352193954ea,1.0393963539190822,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,ximonensis
fd92766c35e8197b32d381068af9ebeb,1.0362237360955333,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,NA,NA
fed94a19c4584c922c6685f9d6507624,1.1086436709798957,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,NA
ffcc7abf1b573b00428e7526c5609010,1.6155734466125509,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,NA
